Date,AveragePrice,region
15-01-17,0.76,CincinnatiDayton
08-01-17,0.82,CincinnatiDayton
01-01-17,0.64,CincinnatiDayton
31-12-17,0.8,Columbus
24-12-17,1.06,Columbus
17-12-17,1.03,Columbus
10-12-17,1.1,Columbus
03-12-17,0.99,Columbus
26-11-17,1.04,Columbus
19-11-17,0.97,Columbus
12-11-17,0.97,Columbus
05-11-17,0.96,Columbus
29-10-17,1.22,Columbus
22-10-17,1.55,Columbus
15-10-17,1.71,Columbus
08-10-17,1.83,Columbus
01-10-17,1.72,Columbus
24-09-17,1.69,Columbus
17-09-17,1.7,Columbus
10-09-17,1.68,Columbus
03-09-17,1.62,Columbus
27-08-17,1.26,Columbus
20-08-17,1.23,Columbus
13-08-17,1.52,Columbus
06-08-17,1.21,Columbus
30-07-17,1.22,Columbus
23-07-17,1.39,Columbus
16-07-17,1.36,Columbus
09-07-17,0.95,Columbus
02-07-17,0.85,Columbus
25-06-17,0.86,Columbus
18-06-17,0.81,Columbus
11-06-17,0.98,Columbus
04-06-17,1.1,Columbus
28-05-17,1.24,Columbus
21-05-17,1.16,Columbus
14-05-17,0.99,Columbus
07-05-17,0.93,Columbus
30-04-17,1.18,Columbus
23-04-17,1.26,Columbus
16-04-17,0.99,Columbus
09-04-17,1.07,Columbus
02-04-17,1.23,Columbus
26-03-17,1.26,Columbus
19-03-17,1.3,Columbus
12-03-17,1.29,Columbus
05-03-17,1.14,Columbus
26-02-17,1.04,Columbus
19-02-17,1.07,Columbus
12-02-17,0.78,Columbus
05-02-17,0.69,Columbus
29-01-17,1.06,Columbus
22-01-17,0.91,Columbus
15-01-17,0.97,Columbus
08-01-17,0.86,Columbus
01-01-17,0.83,Columbus
31-12-17,0.9,DallasFtWorth
24-12-17,0.99,DallasFtWorth
17-12-17,0.83,DallasFtWorth
10-12-17,0.75,DallasFtWorth
03-12-17,0.85,DallasFtWorth
26-11-17,0.95,DallasFtWorth
19-11-17,0.94,DallasFtWorth
12-11-17,0.96,DallasFtWorth
05-11-17,0.96,DallasFtWorth
29-10-17,1.05,DallasFtWorth
22-10-17,1.1,DallasFtWorth
15-10-17,1.28,DallasFtWorth
08-10-17,1.29,DallasFtWorth
01-10-17,1.3,DallasFtWorth
24-09-17,1.29,DallasFtWorth
17-09-17,1.24,DallasFtWorth
10-09-17,1.2,DallasFtWorth
03-09-17,1.23,DallasFtWorth
27-08-17,1.13,DallasFtWorth
20-08-17,0.99,DallasFtWorth
13-08-17,1,DallasFtWorth
06-08-17,0.98,DallasFtWorth
30-07-17,1.03,DallasFtWorth
23-07-17,0.99,DallasFtWorth
16-07-17,0.98,DallasFtWorth
09-07-17,0.84,DallasFtWorth
02-07-17,0.9,DallasFtWorth
25-06-17,0.89,DallasFtWorth
18-06-17,0.9,DallasFtWorth
11-06-17,0.9,DallasFtWorth
04-06-17,0.93,DallasFtWorth
28-05-17,0.93,DallasFtWorth
21-05-17,0.91,DallasFtWorth
14-05-17,0.95,DallasFtWorth
07-05-17,0.89,DallasFtWorth
30-04-17,0.9,DallasFtWorth
23-04-17,0.85,DallasFtWorth
16-04-17,0.87,DallasFtWorth
09-04-17,0.9,DallasFtWorth
02-04-17,0.83,DallasFtWorth
26-03-17,0.91,DallasFtWorth
19-03-17,0.94,DallasFtWorth
12-03-17,0.9,DallasFtWorth
05-03-17,0.93,DallasFtWorth
26-02-17,0.73,DallasFtWorth
19-02-17,0.76,DallasFtWorth
12-02-17,0.7,DallasFtWorth
05-02-17,0.65,DallasFtWorth
29-01-17,0.73,DallasFtWorth
22-01-17,0.7,DallasFtWorth
15-01-17,0.7,DallasFtWorth
08-01-17,0.78,DallasFtWorth
01-01-17,0.68,DallasFtWorth
31-12-17,0.94,Denver
24-12-17,1.19,Denver
17-12-17,1.13,Denver
10-12-17,0.97,Denver
03-12-17,1.1,Denver
26-11-17,1.36,Denver
19-11-17,1.13,Denver
12-11-17,1.03,Denver
05-11-17,1.07,Denver
29-10-17,1.2,Denver
22-10-17,1.43,Denver
15-10-17,1.57,Denver
08-10-17,1.6,Denver
01-10-17,1.47,Denver
24-09-17,1.6,Denver
17-09-17,1.47,Denver
10-09-17,1.56,Denver
03-09-17,1.5,Denver
27-08-17,1.1,Denver
20-08-17,1.2,Denver
13-08-17,1.46,Denver
06-08-17,1.43,Denver
30-07-17,1.19,Denver
23-07-17,1.15,Denver
16-07-17,1.46,Denver
09-07-17,1.11,Denver
02-07-17,1.19,Denver
25-06-17,1.17,Denver
18-06-17,1.14,Denver
11-06-17,1.18,Denver
04-06-17,1.16,Denver
28-05-17,1.19,Denver
21-05-17,1.23,Denver
14-05-17,1.23,Denver
07-05-17,1.13,Denver
30-04-17,1.33,Denver
23-04-17,1.15,Denver
16-04-17,1.23,Denver
09-04-17,1.31,Denver
02-04-17,1.33,Denver
26-03-17,1.42,Denver
19-03-17,1.32,Denver
12-03-17,1.32,Denver
05-03-17,1.32,Denver
26-02-17,1.15,Denver
19-02-17,1.07,Denver
12-02-17,0.96,Denver
05-02-17,0.77,Denver
29-01-17,1.05,Denver
22-01-17,1.03,Denver
15-01-17,1.04,Denver
08-01-17,0.92,Denver
01-01-17,0.8,Denver
31-12-17,0.84,Detroit
24-12-17,1.25,Detroit
17-12-17,1.08,Detroit
10-12-17,1.13,Detroit
03-12-17,0.97,Detroit
26-11-17,1.21,Detroit
19-11-17,0.99,Detroit
12-11-17,0.93,Detroit
05-11-17,1,Detroit
29-10-17,1.28,Detroit
22-10-17,1.59,Detroit
15-10-17,1.79,Detroit
08-10-17,1.94,Detroit
01-10-17,1.88,Detroit
24-09-17,1.82,Detroit
17-09-17,1.84,Detroit
10-09-17,1.8,Detroit
03-09-17,1.68,Detroit
27-08-17,1.32,Detroit
20-08-17,1.25,Detroit
13-08-17,1.55,Detroit
06-08-17,1.25,Detroit
30-07-17,1.29,Detroit
23-07-17,1.55,Detroit
16-07-17,1.18,Detroit
09-07-17,0.99,Detroit
02-07-17,1.22,Detroit
25-06-17,1.01,Detroit
18-06-17,0.85,Detroit
11-06-17,1.28,Detroit
04-06-17,1.26,Detroit
28-05-17,1.29,Detroit
21-05-17,1.32,Detroit
14-05-17,1.03,Detroit
07-05-17,0.99,Detroit
30-04-17,1.48,Detroit
23-04-17,1.46,Detroit
16-04-17,1.45,Detroit
09-04-17,1.51,Detroit
02-04-17,1.48,Detroit
26-03-17,1.48,Detroit
19-03-17,1.48,Detroit
12-03-17,1.44,Detroit
05-03-17,0.97,Detroit
26-02-17,0.83,Detroit
19-02-17,1.07,Detroit
12-02-17,0.74,Detroit
05-02-17,0.65,Detroit
29-01-17,1.01,Detroit
22-01-17,0.84,Detroit
15-01-17,0.98,Detroit
08-01-17,0.9,Detroit
01-01-17,0.75,Detroit
31-12-17,1.09,GrandRapids
24-12-17,1.64,GrandRapids
17-12-17,1.25,GrandRapids
10-12-17,1.61,GrandRapids
03-12-17,0.99,GrandRapids
26-11-17,1.65,GrandRapids
19-11-17,1.4,GrandRapids
12-11-17,1.59,GrandRapids
05-11-17,1.7,GrandRapids
29-10-17,1.55,GrandRapids
22-10-17,1.96,GrandRapids
15-10-17,2.07,GrandRapids
08-10-17,2.19,GrandRapids
01-10-17,2.09,GrandRapids
24-09-17,1.96,GrandRapids
17-09-17,1.99,GrandRapids
10-09-17,1.86,GrandRapids
03-09-17,1.65,GrandRapids
27-08-17,1.74,GrandRapids
20-08-17,1.7,GrandRapids
13-08-17,1.7,GrandRapids
06-08-17,1.45,GrandRapids
30-07-17,1.63,GrandRapids
23-07-17,1.68,GrandRapids
16-07-17,1.42,GrandRapids
09-07-17,1.43,GrandRapids
02-07-17,1.51,GrandRapids
25-06-17,1.74,GrandRapids
18-06-17,1.29,GrandRapids
11-06-17,1.79,GrandRapids
04-06-17,1.88,GrandRapids
28-05-17,1.85,GrandRapids
21-05-17,1.88,GrandRapids
14-05-17,1.87,GrandRapids
07-05-17,1.46,GrandRapids
30-04-17,1.83,GrandRapids
23-04-17,1.67,GrandRapids
16-04-17,1.67,GrandRapids
09-04-17,1.73,GrandRapids
02-04-17,1.73,GrandRapids
26-03-17,1.71,GrandRapids
19-03-17,1.73,GrandRapids
12-03-17,1.73,GrandRapids
05-03-17,1.5,GrandRapids
26-02-17,1.02,GrandRapids
19-02-17,1.42,GrandRapids
12-02-17,1.13,GrandRapids
05-02-17,0.81,GrandRapids
29-01-17,1.29,GrandRapids
22-01-17,0.92,GrandRapids
15-01-17,1.29,GrandRapids
08-01-17,1.26,GrandRapids
01-01-17,0.77,GrandRapids
31-12-17,0.92,GreatLakes
24-12-17,1.3,GreatLakes
17-12-17,1.22,GreatLakes
10-12-17,1.18,GreatLakes
03-12-17,1.15,GreatLakes
26-11-17,1.38,GreatLakes
19-11-17,1.23,GreatLakes
12-11-17,1.19,GreatLakes
05-11-17,1.26,GreatLakes
29-10-17,1.52,GreatLakes
22-10-17,1.75,GreatLakes
15-10-17,1.86,GreatLakes
08-10-17,1.98,GreatLakes
01-10-17,1.89,GreatLakes
24-09-17,1.83,GreatLakes
17-09-17,1.86,GreatLakes
10-09-17,1.81,GreatLakes
03-09-17,1.73,GreatLakes
27-08-17,1.49,GreatLakes
20-08-17,1.44,GreatLakes
13-08-17,1.57,GreatLakes
06-08-17,1.42,GreatLakes
30-07-17,1.44,GreatLakes
23-07-17,1.47,GreatLakes
16-07-17,1.38,GreatLakes
09-07-17,1.2,GreatLakes
02-07-17,1.18,GreatLakes
25-06-17,1.15,GreatLakes
18-06-17,1.12,GreatLakes
11-06-17,1.27,GreatLakes
04-06-17,1.33,GreatLakes
28-05-17,1.37,GreatLakes
21-05-17,1.34,GreatLakes
14-05-17,1.19,GreatLakes
07-05-17,1.1,GreatLakes
30-04-17,1.38,GreatLakes
23-04-17,1.38,GreatLakes
16-04-17,1.36,GreatLakes
09-04-17,1.41,GreatLakes
02-04-17,1.41,GreatLakes
26-03-17,1.42,GreatLakes
19-03-17,1.39,GreatLakes
12-03-17,1.38,GreatLakes
05-03-17,1.24,GreatLakes
26-02-17,1.08,GreatLakes
19-02-17,1.1,GreatLakes
12-02-17,0.88,GreatLakes
05-02-17,0.73,GreatLakes
29-01-17,1.01,GreatLakes
22-01-17,0.95,GreatLakes
15-01-17,1.05,GreatLakes
08-01-17,0.99,GreatLakes
01-01-17,0.88,GreatLakes
31-12-17,1.37,HarrisburgScranton
24-12-17,1.37,HarrisburgScranton
17-12-17,1.37,HarrisburgScranton
10-12-17,1.13,HarrisburgScranton
03-12-17,1.27,HarrisburgScranton
26-11-17,1.3,HarrisburgScranton
19-11-17,1.3,HarrisburgScranton
12-11-17,1.38,HarrisburgScranton
05-11-17,1.45,HarrisburgScranton
29-10-17,1.47,HarrisburgScranton
22-10-17,1.43,HarrisburgScranton
15-10-17,1.48,HarrisburgScranton
08-10-17,1.54,HarrisburgScranton
01-10-17,1.45,HarrisburgScranton
24-09-17,1.44,HarrisburgScranton
17-09-17,1.46,HarrisburgScranton
10-09-17,1.51,HarrisburgScranton
03-09-17,1.53,HarrisburgScranton
27-08-17,1.48,HarrisburgScranton
20-08-17,1.47,HarrisburgScranton
13-08-17,1.43,HarrisburgScranton
06-08-17,1.37,HarrisburgScranton
30-07-17,1.36,HarrisburgScranton
23-07-17,1.38,HarrisburgScranton
16-07-17,1.38,HarrisburgScranton
09-07-17,1.47,HarrisburgScranton
02-07-17,1.48,HarrisburgScranton
25-06-17,1.46,HarrisburgScranton
18-06-17,1.5,HarrisburgScranton
11-06-17,1.5,HarrisburgScranton
04-06-17,1.55,HarrisburgScranton
28-05-17,1.56,HarrisburgScranton
21-05-17,1.51,HarrisburgScranton
14-05-17,1.54,HarrisburgScranton
07-05-17,1.51,HarrisburgScranton
30-04-17,1.48,HarrisburgScranton
23-04-17,1.49,HarrisburgScranton
16-04-17,1.56,HarrisburgScranton
09-04-17,1.48,HarrisburgScranton
02-04-17,1.46,HarrisburgScranton
26-03-17,1.38,HarrisburgScranton
19-03-17,1.4,HarrisburgScranton
12-03-17,1.42,HarrisburgScranton
05-03-17,1.19,HarrisburgScranton
26-02-17,1.29,HarrisburgScranton
19-02-17,1.28,HarrisburgScranton
12-02-17,1.13,HarrisburgScranton
05-02-17,1.14,HarrisburgScranton
29-01-17,1.25,HarrisburgScranton
22-01-17,1.4,HarrisburgScranton
15-01-17,1.44,HarrisburgScranton
08-01-17,1.3,HarrisburgScranton
01-01-17,1.35,HarrisburgScranton
31-12-17,1.42,HartfordSpringfield
24-12-17,1.5,HartfordSpringfield
17-12-17,1.44,HartfordSpringfield
10-12-17,1.14,HartfordSpringfield
03-12-17,1.55,HartfordSpringfield
26-11-17,1.38,HartfordSpringfield
19-11-17,1.38,HartfordSpringfield
12-11-17,1.56,HartfordSpringfield
05-11-17,1.53,HartfordSpringfield
29-10-17,1.53,HartfordSpringfield
22-10-17,1.5,HartfordSpringfield
15-10-17,1.58,HartfordSpringfield
08-10-17,1.6,HartfordSpringfield
01-10-17,1.6,HartfordSpringfield
24-09-17,1.59,HartfordSpringfield
17-09-17,1.54,HartfordSpringfield
10-09-17,1.57,HartfordSpringfield
03-09-17,1.74,HartfordSpringfield
27-08-17,1.78,HartfordSpringfield
20-08-17,1.74,HartfordSpringfield
13-08-17,1.63,HartfordSpringfield
06-08-17,1.6,HartfordSpringfield
30-07-17,1.56,HartfordSpringfield
23-07-17,1.59,HartfordSpringfield
16-07-17,1.59,HartfordSpringfield
09-07-17,1.72,HartfordSpringfield
02-07-17,1.76,HartfordSpringfield
25-06-17,1.68,HartfordSpringfield
18-06-17,1.79,HartfordSpringfield
11-06-17,1.75,HartfordSpringfield
04-06-17,1.81,HartfordSpringfield
28-05-17,1.85,HartfordSpringfield
21-05-17,1.8,HartfordSpringfield
14-05-17,1.76,HartfordSpringfield
07-05-17,1.61,HartfordSpringfield
30-04-17,1.66,HartfordSpringfield
23-04-17,1.76,HartfordSpringfield
16-04-17,1.8,HartfordSpringfield
09-04-17,1.74,HartfordSpringfield
02-04-17,1.71,HartfordSpringfield
26-03-17,1.58,HartfordSpringfield
19-03-17,1.66,HartfordSpringfield
12-03-17,1.65,HartfordSpringfield
05-03-17,1.25,HartfordSpringfield
26-02-17,1.59,HartfordSpringfield
19-02-17,1.3,HartfordSpringfield
12-02-17,1.14,HartfordSpringfield
05-02-17,1.2,HartfordSpringfield
29-01-17,1.46,HartfordSpringfield
22-01-17,1.47,HartfordSpringfield
15-01-17,1.43,HartfordSpringfield
08-01-17,1.25,HartfordSpringfield
01-01-17,1.64,HartfordSpringfield
31-12-17,0.78,Houston
24-12-17,0.99,Houston
17-12-17,0.98,Houston
10-12-17,0.79,Houston
03-12-17,0.77,Houston
26-11-17,0.88,Houston
19-11-17,0.89,Houston
12-11-17,0.88,Houston
05-11-17,0.95,Houston
29-10-17,1.12,Houston
22-10-17,1.16,Houston
15-10-17,1.26,Houston
08-10-17,1.29,Houston
01-10-17,1.29,Houston
24-09-17,1.25,Houston
17-09-17,1.2,Houston
10-09-17,1.1,Houston
03-09-17,1.19,Houston
27-08-17,1.16,Houston
20-08-17,1.01,Houston
13-08-17,0.99,Houston
06-08-17,0.99,Houston
30-07-17,1,Houston
23-07-17,1.02,Houston
16-07-17,1.01,Houston
09-07-17,0.78,Houston
02-07-17,0.83,Houston
25-06-17,0.82,Houston
18-06-17,0.77,Houston
11-06-17,0.89,Houston
04-06-17,0.83,Houston
28-05-17,0.87,Houston
21-05-17,0.83,Houston
14-05-17,0.79,Houston
07-05-17,0.74,Houston
30-04-17,0.72,Houston
23-04-17,0.68,Houston
16-04-17,0.76,Houston
09-04-17,0.81,Houston
02-04-17,0.7,Houston
26-03-17,0.83,Houston
19-03-17,0.85,Houston
12-03-17,0.9,Houston
05-03-17,0.74,Houston
26-02-17,0.53,Houston
19-02-17,0.67,Houston
12-02-17,0.58,Houston
05-02-17,0.55,Houston
29-01-17,0.7,Houston
22-01-17,0.68,Houston
15-01-17,0.53,Houston
08-01-17,0.57,Houston
01-01-17,0.51,Houston
31-12-17,0.96,Indianapolis
24-12-17,1.3,Indianapolis
17-12-17,1.26,Indianapolis
10-12-17,1.26,Indianapolis
03-12-17,1.25,Indianapolis
26-11-17,1.4,Indianapolis
19-11-17,1.08,Indianapolis
12-11-17,1.03,Indianapolis
05-11-17,1.26,Indianapolis
29-10-17,1.63,Indianapolis
22-10-17,1.67,Indianapolis
15-10-17,1.76,Indianapolis
08-10-17,1.97,Indianapolis
01-10-17,1.84,Indianapolis
24-09-17,1.74,Indianapolis
17-09-17,1.86,Indianapolis
10-09-17,1.86,Indianapolis
03-09-17,1.7,Indianapolis
27-08-17,1.29,Indianapolis
20-08-17,1.39,Indianapolis
13-08-17,1.49,Indianapolis
06-08-17,1.35,Indianapolis
30-07-17,1.41,Indianapolis
23-07-17,1.36,Indianapolis
16-07-17,1.35,Indianapolis
09-07-17,1.08,Indianapolis
02-07-17,1.09,Indianapolis
25-06-17,1.04,Indianapolis
18-06-17,1.03,Indianapolis
11-06-17,0.98,Indianapolis
04-06-17,1.07,Indianapolis
28-05-17,1.19,Indianapolis
21-05-17,1.09,Indianapolis
14-05-17,0.85,Indianapolis
07-05-17,0.93,Indianapolis
30-04-17,1.18,Indianapolis
23-04-17,1.06,Indianapolis
16-04-17,1.14,Indianapolis
09-04-17,1.3,Indianapolis
02-04-17,1.26,Indianapolis
26-03-17,1.27,Indianapolis
19-03-17,1.25,Indianapolis
12-03-17,1.35,Indianapolis
05-03-17,1.35,Indianapolis
26-02-17,1.02,Indianapolis
19-02-17,0.94,Indianapolis
12-02-17,0.77,Indianapolis
05-02-17,0.84,Indianapolis
29-01-17,0.87,Indianapolis
22-01-17,0.93,Indianapolis
15-01-17,0.96,Indianapolis
08-01-17,0.86,Indianapolis
01-01-17,0.91,Indianapolis
31-12-17,1.12,Jacksonville
24-12-17,1.38,Jacksonville
17-12-17,0.99,Jacksonville
10-12-17,1.01,Jacksonville
03-12-17,1.26,Jacksonville
26-11-17,1.42,Jacksonville
19-11-17,1.21,Jacksonville
12-11-17,1.33,Jacksonville
05-11-17,1.48,Jacksonville
29-10-17,1.17,Jacksonville
22-10-17,1.56,Jacksonville
15-10-17,1.76,Jacksonville
08-10-17,1.79,Jacksonville
01-10-17,2,Jacksonville
24-09-17,1.82,Jacksonville
17-09-17,1.73,Jacksonville
10-09-17,1.77,Jacksonville
03-09-17,1.88,Jacksonville
27-08-17,1.63,Jacksonville
20-08-17,1.63,Jacksonville
13-08-17,1.49,Jacksonville
06-08-17,1.44,Jacksonville
30-07-17,1.43,Jacksonville
23-07-17,1.44,Jacksonville
16-07-17,1.48,Jacksonville
09-07-17,1.42,Jacksonville
02-07-17,1.41,Jacksonville
25-06-17,1.36,Jacksonville
18-06-17,1.45,Jacksonville
11-06-17,1.43,Jacksonville
04-06-17,1.46,Jacksonville
28-05-17,1.43,Jacksonville
21-05-17,1.44,Jacksonville
14-05-17,1.47,Jacksonville
07-05-17,1.13,Jacksonville
30-04-17,1.26,Jacksonville
23-04-17,1.47,Jacksonville
16-04-17,1.46,Jacksonville
09-04-17,1.5,Jacksonville
02-04-17,1.64,Jacksonville
26-03-17,1.62,Jacksonville
19-03-17,1.56,Jacksonville
12-03-17,1.55,Jacksonville
05-03-17,1.56,Jacksonville
26-02-17,1.16,Jacksonville
19-02-17,1.23,Jacksonville
12-02-17,0.9,Jacksonville
05-02-17,0.74,Jacksonville
29-01-17,1.11,Jacksonville
22-01-17,0.91,Jacksonville
15-01-17,1.16,Jacksonville
08-01-17,1.15,Jacksonville
01-01-17,0.81,Jacksonville
31-12-17,1.04,LasVegas
24-12-17,1.24,LasVegas
17-12-17,1.03,LasVegas
10-12-17,1.03,LasVegas
03-12-17,1.01,LasVegas
26-11-17,1.16,LasVegas
19-11-17,1.13,LasVegas
12-11-17,1.06,LasVegas
05-11-17,1.12,LasVegas
29-10-17,1.29,LasVegas
22-10-17,1.37,LasVegas
15-10-17,1.45,LasVegas
08-10-17,1.64,LasVegas
01-10-17,1.61,LasVegas
24-09-17,1.61,LasVegas
17-09-17,1.58,LasVegas
10-09-17,1.49,LasVegas
03-09-17,1.53,LasVegas
27-08-17,1.48,LasVegas
20-08-17,1.26,LasVegas
13-08-17,1.18,LasVegas
06-08-17,1.3,LasVegas
30-07-17,1.29,LasVegas
23-07-17,1.28,LasVegas
16-07-17,1.22,LasVegas
09-07-17,0.99,LasVegas
02-07-17,1.06,LasVegas
25-06-17,1.03,LasVegas
18-06-17,1.01,LasVegas
11-06-17,0.99,LasVegas
04-06-17,1.05,LasVegas
28-05-17,1.06,LasVegas
21-05-17,1.02,LasVegas
14-05-17,0.98,LasVegas
07-05-17,0.94,LasVegas
30-04-17,0.95,LasVegas
23-04-17,0.84,LasVegas
16-04-17,0.93,LasVegas
09-04-17,1.04,LasVegas
02-04-17,1.04,LasVegas
26-03-17,1.02,LasVegas
19-03-17,1.02,LasVegas
12-03-17,0.99,LasVegas
05-03-17,0.96,LasVegas
26-02-17,0.89,LasVegas
19-02-17,0.93,LasVegas
12-02-17,0.72,LasVegas
05-02-17,0.54,LasVegas
29-01-17,0.93,LasVegas
22-01-17,0.79,LasVegas
15-01-17,0.78,LasVegas
08-01-17,0.81,LasVegas
01-01-17,0.77,LasVegas
31-12-17,0.88,LosAngeles
24-12-17,1.1,LosAngeles
17-12-17,0.89,LosAngeles
10-12-17,1.07,LosAngeles
03-12-17,1.01,LosAngeles
26-11-17,1.19,LosAngeles
19-11-17,1.14,LosAngeles
12-11-17,1.08,LosAngeles
05-11-17,1.04,LosAngeles
29-10-17,1.09,LosAngeles
22-10-17,1.49,LosAngeles
15-10-17,1.67,LosAngeles
08-10-17,1.8,LosAngeles
01-10-17,1.77,LosAngeles
24-09-17,1.75,LosAngeles
17-09-17,1.73,LosAngeles
10-09-17,1.74,LosAngeles
03-09-17,1.61,LosAngeles
27-08-17,1.66,LosAngeles
20-08-17,1.45,LosAngeles
13-08-17,1.19,LosAngeles
06-08-17,1.22,LosAngeles
30-07-17,1.39,LosAngeles
23-07-17,1.38,LosAngeles
16-07-17,1.37,LosAngeles
09-07-17,1.12,LosAngeles
02-07-17,1.07,LosAngeles
25-06-17,0.92,LosAngeles
18-06-17,0.99,LosAngeles
11-06-17,0.99,LosAngeles
04-06-17,0.96,LosAngeles
28-05-17,1.13,LosAngeles
21-05-17,1.14,LosAngeles
14-05-17,0.94,LosAngeles
07-05-17,0.87,LosAngeles
30-04-17,0.99,LosAngeles
23-04-17,1.04,LosAngeles
16-04-17,1.18,LosAngeles
09-04-17,1.01,LosAngeles
02-04-17,0.98,LosAngeles
26-03-17,1.12,LosAngeles
19-03-17,1.11,LosAngeles
12-03-17,1.12,LosAngeles
05-03-17,0.99,LosAngeles
26-02-17,0.82,LosAngeles
19-02-17,0.79,LosAngeles
12-02-17,0.64,LosAngeles
05-02-17,0.53,LosAngeles
29-01-17,0.6,LosAngeles
22-01-17,0.62,LosAngeles
15-01-17,0.76,LosAngeles
08-01-17,0.89,LosAngeles
01-01-17,0.84,LosAngeles
31-12-17,0.87,Louisville
24-12-17,1.18,Louisville
17-12-17,1.07,Louisville
10-12-17,1.01,Louisville
03-12-17,1.11,Louisville
26-11-17,1.45,Louisville
19-11-17,1.18,Louisville
12-11-17,1.14,Louisville
05-11-17,1.18,Louisville
29-10-17,1.23,Louisville
22-10-17,1.7,Louisville
15-10-17,1.79,Louisville
08-10-17,1.98,Louisville
01-10-17,1.89,Louisville
24-09-17,1.88,Louisville
17-09-17,1.73,Louisville
10-09-17,1.65,Louisville
03-09-17,1.64,Louisville
27-08-17,1.62,Louisville
20-08-17,1.56,Louisville
13-08-17,1.38,Louisville
06-08-17,1.3,Louisville
30-07-17,1.3,Louisville
23-07-17,1.37,Louisville
16-07-17,1.44,Louisville
09-07-17,1.01,Louisville
02-07-17,1.02,Louisville
25-06-17,0.97,Louisville
18-06-17,1.06,Louisville
11-06-17,1.04,Louisville
04-06-17,1.06,Louisville
28-05-17,1.08,Louisville
21-05-17,1.1,Louisville
14-05-17,1.27,Louisville
07-05-17,1.06,Louisville
30-04-17,1.26,Louisville
23-04-17,1.17,Louisville
16-04-17,1.22,Louisville
09-04-17,1.2,Louisville
02-04-17,1.15,Louisville
26-03-17,1.11,Louisville
19-03-17,1.29,Louisville
12-03-17,1.18,Louisville
05-03-17,0.99,Louisville
26-02-17,0.95,Louisville
19-02-17,0.94,Louisville
12-02-17,0.75,Louisville
05-02-17,0.91,Louisville
29-01-17,0.94,Louisville
22-01-17,0.94,Louisville
15-01-17,1.06,Louisville
08-01-17,0.86,Louisville
01-01-17,0.77,Louisville
31-12-17,1.17,MiamiFtLauderdale
24-12-17,1.45,MiamiFtLauderdale
17-12-17,1.01,MiamiFtLauderdale
10-12-17,1.03,MiamiFtLauderdale
03-12-17,1.35,MiamiFtLauderdale
26-11-17,1.45,MiamiFtLauderdale
19-11-17,1.23,MiamiFtLauderdale
12-11-17,1.42,MiamiFtLauderdale
05-11-17,1.53,MiamiFtLauderdale
29-10-17,1.22,MiamiFtLauderdale
22-10-17,1.59,MiamiFtLauderdale
15-10-17,1.79,MiamiFtLauderdale
08-10-17,1.92,MiamiFtLauderdale
01-10-17,2.04,MiamiFtLauderdale
24-09-17,1.93,MiamiFtLauderdale
17-09-17,1.84,MiamiFtLauderdale
10-09-17,1.81,MiamiFtLauderdale
03-09-17,1.98,MiamiFtLauderdale
27-08-17,1.65,MiamiFtLauderdale
20-08-17,1.7,MiamiFtLauderdale
13-08-17,1.51,MiamiFtLauderdale
06-08-17,1.48,MiamiFtLauderdale
30-07-17,1.46,MiamiFtLauderdale
23-07-17,1.47,MiamiFtLauderdale
16-07-17,1.48,MiamiFtLauderdale
09-07-17,1.43,MiamiFtLauderdale
02-07-17,1.44,MiamiFtLauderdale
25-06-17,1.43,MiamiFtLauderdale
18-06-17,1.52,MiamiFtLauderdale
11-06-17,1.48,MiamiFtLauderdale
04-06-17,1.49,MiamiFtLauderdale
28-05-17,1.45,MiamiFtLauderdale
21-05-17,1.49,MiamiFtLauderdale
14-05-17,1.5,MiamiFtLauderdale
07-05-17,1.17,MiamiFtLauderdale
30-04-17,1.26,MiamiFtLauderdale
23-04-17,1.51,MiamiFtLauderdale
16-04-17,1.5,MiamiFtLauderdale
09-04-17,1.54,MiamiFtLauderdale
02-04-17,1.71,MiamiFtLauderdale
26-03-17,1.71,MiamiFtLauderdale
19-03-17,1.62,MiamiFtLauderdale
12-03-17,1.7,MiamiFtLauderdale
05-03-17,1.67,MiamiFtLauderdale
26-02-17,1.26,MiamiFtLauderdale
19-02-17,1.35,MiamiFtLauderdale
12-02-17,0.97,MiamiFtLauderdale
05-02-17,0.87,MiamiFtLauderdale
29-01-17,1.3,MiamiFtLauderdale
22-01-17,1.05,MiamiFtLauderdale
15-01-17,1.34,MiamiFtLauderdale
08-01-17,1.4,MiamiFtLauderdale
01-01-17,0.98,MiamiFtLauderdale
31-12-17,0.96,Midsouth
24-12-17,1.26,Midsouth
17-12-17,1.23,Midsouth
10-12-17,1.07,Midsouth
03-12-17,1.18,Midsouth
26-11-17,1.33,Midsouth
19-11-17,1.3,Midsouth
12-11-17,1.33,Midsouth
05-11-17,1.28,Midsouth
29-10-17,1.41,Midsouth
22-10-17,1.56,Midsouth
15-10-17,1.63,Midsouth
08-10-17,1.72,Midsouth
01-10-17,1.64,Midsouth
24-09-17,1.6,Midsouth
17-09-17,1.55,Midsouth
10-09-17,1.56,Midsouth
03-09-17,1.54,Midsouth
27-08-17,1.5,Midsouth
20-08-17,1.41,Midsouth
13-08-17,1.37,Midsouth
06-08-17,1.34,Midsouth
30-07-17,1.34,Midsouth
23-07-17,1.34,Midsouth
16-07-17,1.34,Midsouth
09-07-17,1.29,Midsouth
